"node_id","label","node_type","layer","source_table","source_id","description","instrument","article","sector","implementation_domain","actor_type","government_level","normative_hierarchy","anchoring_level","gap_type","confidence_level","review_status","notes"
"PA_ART11_001","PA Article 11 — technology transfer","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART11_001","Each Party shall promote and facilitate or incentivize transfer of technology as mutually agreed, including transfer of …","WHO Pandemic Agreement","Article 11","","technology transfer and know-how","","","","","","","","Adopted text; requires ratification/implementation review; 'as mutually agreed' qualification preserves negotiated natur…"
"PA_ART11_002","PA Article 11 — technology transfer","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART11_002","Each Party shall take measures to enhance the availability of licences for pandemic-related health technologies it owns …","WHO Pandemic Agreement","Article 11","","licensing","","","","","","","","Adopted text; State-owned IP licensing obligation may require IP legislation amendment; private sector encouragement is …"
"PA_ART11_003","PA Article 11 — technology transfer","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART11_003","Each Party shall publish in a timely manner the terms of its licensing agreements relevant to promoting timely and equit…","WHO Pandemic Agreement","Article 11","","technology transfer and know-how","","","","","","","","Adopted text; transparency on licensing terms; State-owned IP terms are publicly disclosable; private sector encourageme…"
"PA_ART11_004","PA Article 11 — technology transfer","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART11_004","Parties that are WTO members reaffirm their right to use TRIPS flexibilities and the Doha Declaration to protect public …","WHO Pandemic Agreement","Article 11","","legal and regulatory framework","","","","","","","","Adopted text; TRIPS flexibilities must be operationalized domestically; compulsory licensing, parallel imports and gover…"
"PA_ART11_005","PA Article 11 — technology transfer","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART11_005","Each Party should review and consider amending its national legislation to ensure it can implement Article 11 (technolog…","WHO Pandemic Agreement","Article 11","","parliamentary/legal review","","","","","","","","Adopted text; 'should review' is a strong recommendation to States; domestic legislation for IP, technology transfer and…"
"PA_ART12_001","PA Article 12 — PABS","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART12_001","Parties hereby establish a multilateral system for safe, transparent and accountable access and benefit-sharing for PABS…","WHO Pandemic Agreement","Article 12","","laboratories and pathogen sharing","","","","","","","","Adopted text; PABS System is established but its operational details require the PABS Annex; domestic implementation dep…"
"PA_ART12_002","PA Article 12 — PABS","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART12_002","The provisions governing the PABS System — including definitions of pathogens with pandemic potential and PABS Materials…","WHO Pandemic Agreement","Article 12","","laboratories and pathogen sharing","","","","","","","","Details subject to final PABS Annex; update required after adoption; Agreement only establishes the frame — all operatio…"
"PA_ART12_003","PA Article 12 — PABS","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART12_003","In the event of a pandemic emergency, each participating manufacturer shall make available to WHO rapid access targeting…","WHO Pandemic Agreement","Article 12","","access to vaccines, diagnostics and therapeutics","","","","","","","","Adopted text Art. 12.6 sets the target and minimum threshold; 'participating manufacturer' is to be defined in PABS Inst…"
"PA_ART12_004","PA Article 12 — PABS","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART12_004","The PABS Instrument shall include benefit sharing provisions during a PHEIC, including options on access to safe, qualit…","WHO Pandemic Agreement","Article 12","","access to vaccines, diagnostics and therapeutics","","","","","","","","Details subject to final PABS Annex; update required after adoption"
"PA_ART12_005","PA Article 12 — PABS","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART12_005","The PABS Instrument shall include additional benefit sharing provisions in legally binding contracts, including: capacit…","WHO Pandemic Agreement","Article 12","","access and benefit-sharing","","","","","","","","Details subject to final PABS Annex; update required after adoption; these benefit types are enumerated in adopted text …"
"PA_ART12_006","PA Article 12 — PABS","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART12_006","Parties shall review and, as appropriate, align their national/regional access and benefit-sharing measures applicable t…","WHO Pandemic Agreement","Article 12","","legal and regulatory framework","","","","","","","","Adopted text Art. 12.5(d)(ii); domestic ABS review is a legally significant State obligation; requires legislative revie…"
"PA_ART13_001","PA Article 13 — supply chain","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART13_001","The Global Supply Chain and Logistics Network (GSCL Network) is hereby established to enhance and ensure equitable, time…","WHO Pandemic Agreement","Article 13","","procurement and supply chains","","","","","","","","Adopted text; GSCL Network is established; structure, functions and modalities to be defined by the first Conference of …"
"PA_ART13_002","PA Article 13 — supply chain","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART13_002","Parties shall prioritize, as appropriate, sharing pandemic-related health products through the GSCL Network for equitabl…","WHO Pandemic Agreement","Article 13","","procurement and supply chains","","","","","","","","Adopted text; prioritization obligation for product sharing may require domestic procurement policy reform and export fa…"
"PA_ART14_001","PA Article 14 — procurement and distribution","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART14_001","Each Party shall endeavour to publish the relevant terms of its purchase agreements with manufacturers for pandemic-rela…","WHO Pandemic Agreement","Article 14","","procurement and supply chains","","","","","","","","Adopted text; transparency in procurement contracts may require reform of domestic procurement law and confidentiality r…"
"PA_ART14_002","PA Article 14 — equitable access","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART14_002","Each Party shall consider including provisions in publicly funded purchase agreements for pandemic-related health produc…","WHO Pandemic Agreement","Article 14","","procurement and supply chains","","","","","","","","Adopted text; 'consider including' is a best-efforts obligation; procurement policy change may be achievable administrat…"
"PA_ART14_003","PA Article 14 — equitable access","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART14_003","During a pandemic, each Party shall consider setting aside a portion of its total procurement of diagnostics, therapeuti…","WHO Pandemic Agreement","Article 14","","procurement and supply chains","","","","","","","","Adopted text; solidarity procurement obligation; 'consider' qualifier softens binding force; may require procurement pol…"
"PA_ART14_004","PA Article 14 — supply chain","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART14_004","Parties shall take measures to promote rational use and reduce waste of pandemic-related health products in order to sup…","WHO Pandemic Agreement","Article 14","","procurement and supply chains","","","","","","","","Adopted text; rational use obligation; largely achievable through administrative and public health guidance"
"PA_ART14_005","PA Article 14 — supply chain","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART14_005","During a pandemic emergency, each Party should avoid maintaining national stockpiles of pandemic-related health products…","WHO Pandemic Agreement","Article 14","","procurement and supply chains","","","","","","","","Adopted text; 'should avoid' obligation; anti-hoarding norm; may require domestic stockpile management policy and coordi…"
"PA_ART15_001","PA Article 15 — national governance","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART15_001","Parties are encouraged to apply whole-of-government and whole-of-society approaches at the national level, including to …","WHO Pandemic Agreement","Article 15","","national coordination","","","","","","","","Adopted text; encouragement norm; whole-of-government approach may be operationalized through executive coordination mec…"
"PA_ART15_002","PA Article 15 — national governance","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART15_002","Each Party is urged to establish or strengthen, and maintain, a national multisectoral coordination mechanism for pandem…","WHO Pandemic Agreement","Article 15","","national coordination","","","","","","","","Adopted text; 'urged to establish' is a strong normative expectation; formal multisectoral mechanism often requires lega…"
"PA_ART15_003","PA Article 15 — national governance","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART15_003","Each Party shall promote and facilitate the effective and meaningful engagement of Indigenous Peoples, communities, and …","WHO Pandemic Agreement","Article 15","","national coordination","","","","","","","","Adopted text; Indigenous Peoples engagement obligation may require domestic free prior informed consent frameworks or in…"
"PA_ART15_004","PA Article 15 — preparedness","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART15_004","Each Party shall take measures to mitigate the socioeconomic impacts of pandemics and strengthen national public health …","WHO Pandemic Agreement","Article 15","","emergency preparedness and response","","","","","","","","Adopted text; social protection and socioeconomic mitigation require domestic legal frameworks"
"PA_ART15_005","PA Article 15 — preparedness","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART15_005","Each Party shall develop comprehensive, multisectoral, and as appropriate regional and national pandemic prevention, pre…","WHO Pandemic Agreement","Article 15","","emergency preparedness and response","","","","","","","","Adopted text; comprehensive pandemic planning obligation; may require formal legal basis for national plan development a…"
"PA_ART15_006","PA Article 15 — national governance","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART15_006","Each Party shall promote and facilitate, where appropriate, education and community engagement initiatives on pandemic a…","WHO Pandemic Agreement","Article 15","","national coordination","","","","","","","","Adopted text; education and engagement obligations largely achievable through administrative action and public health pr…"
"PA_ART16_001","PA Article 16 — national governance","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART16_001","Each Party shall take measures to strengthen science, public health and pandemic literacy in the population, and access …","WHO Pandemic Agreement","Article 16","","national coordination","","","","","","","","Adopted text; public awareness and health literacy obligation; largely achievable through administrative action; may req…"
"PA_ART16_002","PA Article 16 — information and reporting","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART16_002","Each Party shall conduct research and inform policies on factors that hinder or strengthen adherence to public health an…","WHO Pandemic Agreement","Article 16","","research and development","","","","","","","","Adopted text; evidence-informed policy obligation; largely implementable through administrative investment in behavioral…"
"PA_ART17_001","PA Article 17 — international cooperation","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART17_001","Parties shall cooperate, directly or through international organizations, to sustainably strengthen pandemic prevention,…","WHO Pandemic Agreement","Article 17","","international cooperation","","","","","","","","Adopted text; international cooperation obligation requires domestic mandates for bilateral and multilateral health assi…"
"PA_ART17_002","PA Article 17 — international cooperation","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART17_002","Particular consideration shall be given to the specific needs and circumstances of developing country Parties in identif…","WHO Pandemic Agreement","Article 17","","financing and budgetary planning","","","","","","","","Adopted text; developing country support obligation; implementation requires ODA and financing policy direction"
"PA_ART18_001","PA Article 18 — financing","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART18_001","Parties shall strengthen sustainable and predictable financing, in an inclusive and transparent manner, for the implemen…","WHO Pandemic Agreement","Article 18","","financing and budgetary planning","","","","","","","","Adopted text; sustainable financing obligation requires domestic budgetary planning and possibly legislative appropriati…"
"PA_ART18_002","PA Article 18 — financing","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART18_002","Each Party, subject to national law and available resources, shall: maintain or increase domestic funding for pandemic p…","WHO Pandemic Agreement","Article 18","","financing and budgetary planning","","","","","","","","Adopted text; domestic funding maintenance obligation has budgetary and potentially legislative implications; innovative…"
"PA_ART18_003","PA Article 18 — financing","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART18_003","A Coordinating Financial Mechanism is hereby established (utilizing the IHR 2005 Coordinating Financial Mechanism) to pr…","WHO Pandemic Agreement","Article 18","","financing and budgetary planning","","","","","","","","Adopted text; CFM is established and tied to IHR 2005 CFM; terms of reference to be adopted by COP within 12 months of e…"
"PA_ART19_001","PA Article 19 — implementation and review","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART19_001","A Conference of the Parties is hereby established; it shall regularly take stock of Agreement implementation, review its…","WHO Pandemic Agreement","Article 19","","international cooperation","","","","","","","","Adopted text; COP is established; participation requires domestic coordination between health and foreign affairs minist…"
"PA_ART19_002","PA Article 19 — implementation and review","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART19_002","The Conference of the Parties at its second meeting shall consider and approve the establishment of a facilitative, non-…","WHO Pandemic Agreement","Article 19","","reporting and accountability","","","","","","","","Adopted text; implementation mechanism to be established; non-punitive and facilitative in nature; domestic reporting an…"
"PA_ART21_001","PA Article 21 — implementation and review","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART21_001","Each Party shall report periodically to the Conference of the Parties, through the Secretariat, on its implementation of…","WHO Pandemic Agreement","Article 21","","reporting and accountability","","","","","","","","Adopted text; periodic reporting obligation; domestic data collection and inter-agency coordination required; confidenti…"
"PA_ART21_002","PA Article 21 — implementation and review","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART21_002","The reporting and exchange of information under the Agreement shall be subject to national law regarding confidentiality…","WHO Pandemic Agreement","Article 21","","reporting and accountability","","","","","","","","Adopted text; data protection and confidentiality framework for reporting requires domestic legal basis; alignment with …"
"PA_ART22_001","PA Article 22 — implementation and review","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART22_001","Nothing in the Agreement shall be interpreted as providing the WHO Secretariat, including the Director-General, any auth…","WHO Pandemic Agreement","Article 22","","legal and regulatory framework","","","","","","","","Adopted text; sovereignty safeguard clause; reaffirms national legislative autonomy; no domestic implementation required"
"PA_ART24_001","PA Article 24 — international cooperation","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART24_001","Parties recognize that the WHO Pandemic Agreement and the IHR (2005) and other relevant international agreements should …","WHO Pandemic Agreement","Article 24","","legal and regulatory framework","","","","","","","","Adopted text; coherence clause with IHR 2005; domestic implementation should be reviewed for consistency between Agreeme…"
"PA_ART31_001","PA Article 31 — implementation and review","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART31_001","The WHO Pandemic Agreement shall be open for signature after adoption of the PABS Annex by the Health Assembly, at WHO H…","WHO Pandemic Agreement","Article 31","","parliamentary/legal review","","","","","","","","Adopted text; signature is contingent on PABS Annex adoption; States cannot sign until the Annex is adopted; domestic ra…"
"PA_ART32_001","PA Article 32 — implementation and review","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART32_001","The WHO Pandemic Agreement shall be subject to ratification, acceptance, approval, formal confirmation or accession by a…","WHO Pandemic Agreement","Article 32","","parliamentary/legal review","","","","","","","","Adopted text; ratification process requires domestic constitutional procedures; national parliaments may need to approve…"
"PA_ART33_001","PA Article 33 — implementation and review","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_ART33_001","The WHO Pandemic Agreement shall enter into force on the thirtieth day following deposit of the sixtieth instrument of r…","WHO Pandemic Agreement","Article 33","","parliamentary/legal review","","","","","","","","Adopted text; entry into force depends on 60 ratifications; domestic legal anchoring of obligations begins upon entry in…"
"PA_GENERAL_001","PA Article 12 / Article 31 / Article 32 — PABS","pandemic_agreement_obligation","international_normative_layer","pandemic_agreement_obligations","PA_GENERAL_001","The WHO Pandemic Agreement is not yet open for signature: signature requires prior adoption of the PABS Annex by the Hea…","WHO Pandemic Agreement","Article 12 / Article 31 / Article 32","","legal and regulatory framework","","","","","","","","Cross-cutting note; the Agreement was adopted 20 May 2025 but cannot be signed until PABS Annex is adopted (WHA78.1 para…"
"PABS_DRAFT_20260309_SECIA_001","PABS [DRAFT] Section I.A Scope and objectives — PABS System scope and objective","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIA_001","The draft text would operationalize the multilateral PABS System established under WHO Pandemic Agreement Art. 12, cover…","PABS Draft (IGWG Bureau, 9 March 2026)","","","laboratories and pathogen sharing","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIB_001","PABS [DRAFT] Section I.B Use of terms — pathogen with pandemic potential","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIB_001","The draft text would define 'pathogen with pandemic potential' as any pathogen that has both the potential for sustained…","PABS Draft (IGWG Bureau, 9 March 2026)","","","laboratories and pathogen sharing","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIB_002","PABS [DRAFT] Section I.B Use of terms — PABS Materials and Sequence Information","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIB_002","The draft text would define 'PABS Materials and Sequence Information' as respectively: (i) any biological material inclu…","PABS Draft (IGWG Bureau, 9 March 2026)","","","laboratories and pathogen sharing","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIB_003","PABS [DRAFT] Section I.B Use of terms — Participating Manufacturer","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIB_003","The draft text would define 'Participating Manufacturer' as an entity, including a developer, that manufactures vaccines…","PABS Draft (IGWG Bureau, 9 March 2026)","","","access to vaccines, diagnostics and therapeutics","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIA_001","PABS [DRAFT] Section II.A Operation of the PABS System — two-pillar structure: access and benefit-sharing","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIA_001","The draft text would establish that the PABS System rests on two pillars — rapid and timely sharing of PABS Materials an…","PABS Draft (IGWG Bureau, 9 March 2026)","","","access and benefit-sharing","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIA_002","PABS [DRAFT] Section II.A Operation of the PABS System — simultaneous operation of all PABS elements","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIA_002","The draft text would require that all elements of the PABS System come into operation simultaneously — meaning pathogen …","PABS Draft (IGWG Bureau, 9 March 2026)","","","access and benefit-sharing","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIA_003","PABS [DRAFT] Section II.A Operation of the PABS System — compliance with national/domestic law on risk assessment, biosafety, biosecurity, export control and data protection","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIA_003","The draft text would require each Party, in implementing the PABS System, to respect and comply with applicable internat…","PABS Draft (IGWG Bureau, 9 March 2026)","","","biosafety and biosecurity","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIA_004","PABS [DRAFT] Section II.A Operation of the PABS System — traditional knowledge of Indigenous Peoples and local communities","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIA_004","The draft text would require that, in implementing the PABS System, Parties recognize and respect the traditional knowle…","PABS Draft (IGWG Bureau, 9 March 2026)","","","access and benefit-sharing","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIA_005","PABS [DRAFT] Section II.A Operation of the PABS System — participants of the PABS System","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIA_005","The draft text would identify PABS System participants as: (a) WCLN laboratories; (b) WHO recognized sequence databases;…","PABS Draft (IGWG Bureau, 9 March 2026)","","","laboratories and pathogen sharing","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIA_006","PABS [DRAFT] Section II.A Operation of the PABS System — general obligations of PABS participants","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIA_006","The draft text would require all PABS System participants to: use PABS Materials and Sequence Information solely for pan…","PABS Draft (IGWG Bureau, 9 March 2026)","","","laboratories and pathogen sharing","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIA_007","PABS [DRAFT] Section II.A Operation of the PABS System — review/alignment of national or regional ABS measures","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIA_007","The draft text would require each Party to review and, as appropriate, align its national and/or regional access and ben…","PABS Draft (IGWG Bureau, 9 March 2026)","","","legal and regulatory framework","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIB_001","PABS [DRAFT] Section II.B Access to PABS Materials and Sequence Information — sharing of PABS Materials through authorized laboratories","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIB_001","The draft text would require each Party, upon identification of a pathogen with pandemic potential and initial national …","PABS Draft (IGWG Bureau, 9 March 2026)","","","laboratories and pathogen sharing","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIB_002","PABS [DRAFT] Section II.B Access to PABS Materials and Sequence Information — upload of PABS Sequence Information to WHO recognized databases","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIB_002","The draft text would require each Party, upon identification of a pathogen with pandemic potential, to upload PABS Seque…","PABS Draft (IGWG Bureau, 9 March 2026)","","","genomic sequence information","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIB_003","PABS [DRAFT] Section II.B Access to PABS Materials and Sequence Information — unique persistent identifiers","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIB_003","The draft text would require each Party to ensure that a unique persistent identifier is assigned and attached to each P…","PABS Draft (IGWG Bureau, 9 March 2026)","","","genomic sequence information","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIB_004","PABS [DRAFT] Section II.B Access to PABS Materials and Sequence Information — onward transfer and use","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIB_004","The draft text would require each Party to agree to onward transfer and use of PABS Materials and Sequence Information i…","PABS Draft (IGWG Bureau, 9 March 2026)","","","laboratories and pathogen sharing","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIB_005","PABS [DRAFT] Section II.B Access to PABS Materials and Sequence Information — public health, clinical, epidemiological information and metadata","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIB_005","The draft text would require each Party to provide, as soon as available, accurate and sufficiently detailed public heal…","PABS Draft (IGWG Bureau, 9 March 2026)","","","laboratories and pathogen sharing","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIB_006","PABS [DRAFT] Section II.B Access to PABS Materials and Sequence Information — prior informed consent / approval and involvement for traditional knowledge","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIB_006","The draft text would require each Party to take appropriate measures, in accordance with national legislation and applic…","PABS Draft (IGWG Bureau, 9 March 2026)","","","access and benefit-sharing","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIB_007","PABS [DRAFT] Section II.B Access to PABS Materials and Sequence Information — WCLN laboratory requirements","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIB_007","The draft text would require WCLN laboratories to: have necessary facilities, equipment and personnel meeting relevant b…","PABS Draft (IGWG Bureau, 9 March 2026)","","","laboratories and pathogen sharing","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIB_008","PABS [DRAFT] Section II.B Access to PABS Materials and Sequence Information — WHO recognized sequence database requirements","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIB_008","The draft text would require WHO recognized sequence databases to: maintain transparent governance and publicly accessib…","PABS Draft (IGWG Bureau, 9 March 2026)","","","genomic sequence information","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIC_001","PABS [DRAFT] Section II.C PABS System benefit-sharing — Participating Manufacturer WHO PABS Contracts","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIC_001","The draft text would establish that WHO PABS Contracts for Participating Manufacturers shall include legally binding obl…","PABS Draft (IGWG Bureau, 9 March 2026)","","","contracts and standard terms","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIC_002","PABS [DRAFT] Section II.C PABS System benefit-sharing — 20% real-time production access target in pandemic emergency","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIC_002","The draft text would require each Participating Manufacturer to make available to WHO rapid access targeting 20% of its …","PABS Draft (IGWG Bureau, 9 March 2026)","","","access to vaccines, diagnostics and therapeutics","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIC_003","PABS [DRAFT] Section II.C PABS System benefit-sharing — minimum 10% donation","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIC_003","The draft text would establish that a minimum threshold of 10% of each Participating Manufacturer's real-time production…","PABS Draft (IGWG Bureau, 9 March 2026)","","","access to vaccines, diagnostics and therapeutics","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIC_004","PABS [DRAFT] Section II.C PABS System benefit-sharing — affordable price reservation","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIC_004","The draft text would establish that the percentage of real-time production beyond the 10% donation — up to the 20% targe…","PABS Draft (IGWG Bureau, 9 March 2026)","","","access to vaccines, diagnostics and therapeutics","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIC_005","PABS [DRAFT] Section II.C PABS System benefit-sharing — benefit-sharing in PHEIC","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIC_005","The draft text would require Participating Manufacturers to implement benefit-sharing provisions during a PHEIC, includi…","PABS Draft (IGWG Bureau, 9 March 2026)","","","access to vaccines, diagnostics and therapeutics","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIC_006","PABS [DRAFT] Section II.C PABS System benefit-sharing — annual monetary contributions","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIC_006","The draft text would require Participating Manufacturers to provide monetary benefits, including annual monetary contrib…","PABS Draft (IGWG Bureau, 9 March 2026)","","","monetary contributions","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIC_007","PABS [DRAFT] Section II.C PABS System benefit-sharing — capacity-building and technical assistance","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIC_007","The draft text would make capacity-building and technical assistance one of at least two non-monetary benefit-sharing op…","PABS Draft (IGWG Bureau, 9 March 2026)","","","capacity-building","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIC_008","PABS [DRAFT] Section II.C PABS System benefit-sharing — research and development cooperation","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIC_008","The draft text would make R&D cooperation one of at least two non-monetary benefit-sharing options available under WHO P…","PABS Draft (IGWG Bureau, 9 March 2026)","","","research and development","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIC_009","PABS [DRAFT] Section II.C PABS System benefit-sharing — non-exclusive licences for manufacturers in developing countries","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIC_009","The draft text would include the granting of non-exclusive licences to manufacturers in developing countries for the eff…","PABS Draft (IGWG Bureau, 9 March 2026)","","","licensing","","","","","","","","PROVISIONAL — draft text only; not adopted"
"PABS_DRAFT_20260309_SECIIC_010","PABS [DRAFT] Section II.C PABS System benefit-sharing — technology transfer and know-how","pabs_draft_obligation","international_normative_layer","pabs_draft_obligations","PABS_DRAFT_20260309_SECIIC_010","The draft text would include other forms of technology transfer as mutually agreed, including the transfer of relevant k…","PABS Draft (IGWG Bureau, 9 March 2026)","","","technology transfer and know-how","","","","","","","","PROVISIONAL — draft text only; not adopted"
